id,sequence,domain,response_type,task,choices,response,some_entails_all,similar_experiment,enc_task,task_content,enc_responses,rt,intermediate_responses,crt
EGXTCKVNEF,24,syllogistic,multiple-choice,All;lifeguards;cyclists/Some not;cyclists;divers,All;lifeguards;divers|All;divers;lifeguards|Some;lifeguards;divers|Some;divers;lifeguards|No;lifeguards;divers|No;divers;lifeguards|Some not;lifeguards;divers|Some not;divers;lifeguards|NVC,Some not;lifeguards;divers,False,True,AO1,"['lifeguards', 'cyclists', 'divers']",['oac'],11377,"[{'state': ['oac'], 'rt': 10455}]",0.7142857142857143
EGXTCKVNEF,25,syllogistic,multiple-choice,Some not;bakers;investors/Some not;sailors;bakers,All;investors;sailors|All;sailors;investors|Some;investors;sailors|Some;sailors;investors|No;investors;sailors|No;sailors;investors|Some not;investors;sailors|Some not;sailors;investors|NVC,Some not;sailors;investors,False,True,OO2,"['investors', 'bakers', 'sailors']",['oca'],5893,"[{'state': ['oca'], 'rt': 5172}]",0.7142857142857143
EGXTCKVNEF,26,syllogistic,multiple-choice,All;jugglers;investors/Some not;jugglers;barbers,All;investors;barbers|All;barbers;investors|Some;investors;barbers|Some;barbers;investors|No;investors;barbers|No;barbers;investors|Some not;investors;barbers|Some not;barbers;investors|NVC,Some;investors;barbers,False,True,AO4,"['investors', 'jugglers', 'barbers']",['iac'],12128,"[{'state': ['iac'], 'rt': 11289}]",0.7142857142857143
EGXTCKVNEF,27,syllogistic,multiple-choice,All;painters;actors/Some;workers;painters,All;actors;workers|All;workers;actors|Some;actors;workers|Some;workers;actors|No;actors;workers|No;workers;actors|Some not;actors;workers|Some not;workers;actors|NVC,Some;workers;actors,False,True,AI2,"['actors', 'painters', 'workers']",['ica'],10008,"[{'state': ['ica'], 'rt': 9086}]",0.7142857142857143
EGXTCKVNEF,28,syllogistic,multiple-choice,Some;boxers;surfers/Some not;boxers;florists,All;surfers;florists|All;florists;surfers|Some;surfers;florists|Some;florists;surfers|No;surfers;florists|No;florists;surfers|Some not;surfers;florists|Some not;florists;surfers|NVC,NVC,False,True,IO4,"['surfers', 'boxers', 'florists']",['nvc'],5547,"[{'state': ['nvc'], 'rt': 4840}]",0.7142857142857143
EGXTCKVNEF,29,syllogistic,multiple-choice,No;trainers;architects/All;designers;architects,All;trainers;designers|All;designers;trainers|Some;trainers;designers|Some;designers;trainers|No;trainers;designers|No;designers;trainers|Some not;trainers;designers|Some not;designers;trainers|NVC,No;trainers;designers,False,True,EA3,"['trainers', 'architects', 'designers']",['eac'],12908,"[{'state': ['eac'], 'rt': 12102}]",0.7142857142857143
EGXTCKVNEF,30,syllogistic,multiple-choice,Some;counselors;analysts/All;opticians;counselors,All;analysts;opticians|All;opticians;analysts|Some;analysts;opticians|Some;opticians;analysts|No;analysts;opticians|No;opticians;analysts|Some not;analysts;opticians|Some not;opticians;analysts|NVC,Some;opticians;analysts,False,True,IA2,"['analysts', 'counselors', 'opticians']",['ica'],13542,"[{'state': ['oac'], 'rt': 9920}, {'state': ['ica', 'oac'], 'rt': 11705}, {'state': ['ica'], 'rt': 12833}]",0.7142857142857143
EGXTCKVNEF,31,syllogistic,multiple-choice,Some not;judges;porters/All;brewers;porters,All;judges;brewers|All;brewers;judges|Some;judges;brewers|Some;brewers;judges|No;judges;brewers|No;brewers;judges|Some not;judges;brewers|Some not;brewers;judges|NVC,Some not;judges;brewers,False,True,OA3,"['judges', 'porters', 'brewers']",['oac'],15618,"[{'state': ['oac'], 'rt': 12598}]",0.7142857142857143
EGXTCKVNEF,32,syllogistic,multiple-choice,Some not;farmers;jugglers/No;jugglers;gamblers,All;farmers;gamblers|All;gamblers;farmers|Some;farmers;gamblers|Some;gamblers;farmers|No;farmers;gamblers|No;gamblers;farmers|Some not;farmers;gamblers|Some not;gamblers;farmers|NVC,Some not;farmers;gamblers,False,True,OE1,"['farmers', 'jugglers', 'gamblers']",['oac'],10529,"[{'state': ['eca'], 'rt': 8346}, {'state': [], 'rt': 9045}, {'state': ['oac'], 'rt': 9947}]",0.7142857142857143
EGXTCKVNEF,34,syllogistic,multiple-choice,No;athletes;judges/Some;athletes;drillers,All;judges;drillers|All;drillers;judges|Some;judges;drillers|Some;drillers;judges|No;judges;drillers|No;drillers;judges|Some not;judges;drillers|Some not;drillers;judges|NVC,Some not;drillers;judges,False,True,EI4,"['judges', 'athletes', 'drillers']",['oca'],14564,"[{'state': ['oca'], 'rt': 13864}]",0.7142857142857143
EGXTCKVNEF,35,syllogistic,multiple-choice,Some not;clerks;managers/Some;clerks;models,All;managers;models|All;models;managers|Some;managers;models|Some;models;managers|No;managers;models|No;models;managers|Some not;managers;models|Some not;models;managers|NVC,Some not;managers;models|Some not;models;managers,False,True,OI4,"['managers', 'clerks', 'models']","['oac', 'oca']",8450,"[{'state': ['oca'], 'rt': 7033}, {'state': ['oac', 'oca'], 'rt': 7555}]",0.7142857142857143
EGXTCKVNEF,36,syllogistic,multiple-choice,Some not;dancers;boxers/Some;typists;boxers,All;dancers;typists|All;typists;dancers|Some;dancers;typists|Some;typists;dancers|No;dancers;typists|No;typists;dancers|Some not;dancers;typists|Some not;typists;dancers|NVC,NVC,False,True,OI3,"['dancers', 'boxers', 'typists']",['nvc'],6111,"[{'state': ['nvc'], 'rt': 5611}]",0.7142857142857143
EGXTCKVNEF,37,syllogistic,multiple-choice,Some not;potters;sculptors/No;miners;potters,All;sculptors;miners|All;miners;sculptors|Some;sculptors;miners|Some;miners;sculptors|No;sculptors;miners|No;miners;sculptors|Some not;sculptors;miners|Some not;miners;sculptors|NVC,Some not;miners;sculptors,False,True,OE2,"['sculptors', 'potters', 'miners']",['oca'],15758,"[{'state': ['oca'], 'rt': 14945}]",0.7142857142857143
EGXTCKVNEF,38,syllogistic,multiple-choice,No;carpenters;linguists/Some;divers;linguists,All;carpenters;divers|All;divers;carpenters|Some;carpenters;divers|Some;divers;carpenters|No;carpenters;divers|No;divers;carpenters|Some not;carpenters;divers|Some not;divers;carpenters|NVC,NVC,False,True,EI3,"['carpenters', 'linguists', 'divers']",['nvc'],12718,"[{'state': ['nvc'], 'rt': 7218}]",0.7142857142857143
EGXTCKVNEF,39,syllogistic,multiple-choice,All;bakers;sculptors/All;bakers;gamblers,All;sculptors;gamblers|All;gamblers;sculptors|Some;sculptors;gamblers|Some;gamblers;sculptors|No;sculptors;gamblers|No;gamblers;sculptors|Some not;sculptors;gamblers|Some not;gamblers;sculptors|NVC,Some;sculptors;gamblers|Some;gamblers;sculptors,False,True,AA4,"['sculptors', 'bakers', 'gamblers']","['iac', 'ica']",19538,"[{'state': ['iac'], 'rt': 15566}, {'state': ['iac', 'ica'], 'rt': 16136}]",0.7142857142857143
EGXTCKVNEF,40,syllogistic,multiple-choice,All;writers;poets/Some not;singers;writers,All;poets;singers|All;singers;poets|Some;poets;singers|Some;singers;poets|No;poets;singers|No;singers;poets|Some not;poets;singers|Some not;singers;poets|NVC,Some;singers;poets,False,True,AO2,"['poets', 'writers', 'singers']",['ica'],10164,"[{'state': ['ica'], 'rt': 8600}]",0.7142857142857143
EGXTCKVNEF,41,syllogistic,multiple-choice,No;cleaners;mayors/No;cleaners;models,All;mayors;models|All;models;mayors|Some;mayors;models|Some;models;mayors|No;mayors;models|No;models;mayors|Some not;mayors;models|Some not;models;mayors|NVC,Some not;mayors;models,False,True,EE4,"['mayors', 'cleaners', 'models']",['oac'],8458,"[{'state': ['oac'], 'rt': 7637}]",0.7142857142857143
EGXTCKVNEF,42,syllogistic,multiple-choice,Some not;teachers;painters/No;plumbers;painters,All;teachers;plumbers|All;plumbers;teachers|Some;teachers;plumbers|Some;plumbers;teachers|No;teachers;plumbers|No;plumbers;teachers|Some not;teachers;plumbers|Some not;plumbers;teachers|NVC,Some not;plumbers;teachers,False,True,OE3,"['teachers', 'painters', 'plumbers']",['oca'],6935,"[{'state': ['oca'], 'rt': 5834}]",0.7142857142857143
EGXTCKVNEF,43,syllogistic,multiple-choice,No;students;linguists/All;linguists;climbers,All;students;climbers|All;climbers;students|Some;students;climbers|Some;climbers;students|No;students;climbers|No;climbers;students|Some not;students;climbers|Some not;climbers;students|NVC,Some not;climbers;students,False,True,EA1,"['students', 'linguists', 'climbers']",['oca'],14379,"[{'state': ['oca'], 'rt': 13257}]",0.7142857142857143
EGXTCKVNEF,44,syllogistic,multiple-choice,No;analysts;novelists/Some;novelists;travelers,All;analysts;travelers|All;travelers;analysts|Some;analysts;travelers|Some;travelers;analysts|No;analysts;travelers|No;travelers;analysts|Some not;analysts;travelers|Some not;travelers;analysts|NVC,Some not;travelers;analysts,False,True,EI1,"['analysts', 'novelists', 'travelers']",['oca'],9824,"[{'state': ['oca'], 'rt': 9088}]",0.7142857142857143
EGXTCKVNEF,45,syllogistic,multiple-choice,All;lifeguards;dentists/No;plumbers;dentists,All;lifeguards;plumbers|All;plumbers;lifeguards|Some;lifeguards;plumbers|Some;plumbers;lifeguards|No;lifeguards;plumbers|No;plumbers;lifeguards|Some not;lifeguards;plumbers|Some not;plumbers;lifeguards|NVC,No;lifeguards;plumbers|No;plumbers;lifeguards,False,True,AE3,"['lifeguards', 'dentists', 'plumbers']","['eac', 'eca']",20353,"[{'state': ['eca'], 'rt': 9825}, {'state': ['eac', 'eca'], 'rt': 13677}]",0.7142857142857143
EGXTCKVNEF,46,syllogistic,multiple-choice,Some;cyclists;students/No;cyclists;buyers,All;students;buyers|All;buyers;students|Some;students;buyers|Some;buyers;students|No;students;buyers|No;buyers;students|Some not;students;buyers|Some not;buyers;students|NVC,Some not;students;buyers,False,True,IE4,"['students', 'cyclists', 'buyers']",['oac'],7655,"[{'state': ['oac'], 'rt': 6903}]",0.7142857142857143
EGXTCKVNEF,47,syllogistic,multiple-choice,Some not;campers;novelists/Some;novelists;joggers,All;campers;joggers|All;joggers;campers|Some;campers;joggers|Some;joggers;campers|No;campers;joggers|No;joggers;campers|Some not;campers;joggers|Some not;joggers;campers|NVC,Some not;joggers;campers,False,True,OI1,"['campers', 'novelists', 'joggers']",['oca'],5704,"[{'state': ['oca'], 'rt': 4913}]",0.7142857142857143
EGXTCKVNEF,48,syllogistic,multiple-choice,No;riders;actuaries/No;actuaries;designers,All;riders;designers|All;designers;riders|Some;riders;designers|Some;designers;riders|No;riders;designers|No;designers;riders|Some not;riders;designers|Some not;designers;riders|NVC,Some not;designers;riders,False,True,EE1,"['riders', 'actuaries', 'designers']",['oca'],7524,"[{'state': ['oca'], 'rt': 6971}]",0.7142857142857143
EGXTCKVNEF,49,syllogistic,multiple-choice,No;skaters;chemists/Some not;hikers;skaters,All;chemists;hikers|All;hikers;chemists|Some;chemists;hikers|Some;hikers;chemists|No;chemists;hikers|No;hikers;chemists|Some not;chemists;hikers|Some not;hikers;chemists|NVC,NVC,False,True,EO2,"['chemists', 'skaters', 'hikers']",['nvc'],4708,"[{'state': ['nvc'], 'rt': 4137}]",0.7142857142857143
EGXTCKVNEF,50,syllogistic,multiple-choice,No;drivers;pilots/Some not;pilots;butchers,All;drivers;butchers|All;butchers;drivers|Some;drivers;butchers|Some;butchers;drivers|No;drivers;butchers|No;butchers;drivers|Some not;drivers;butchers|Some not;butchers;drivers|NVC,Some not;drivers;butchers,False,True,EO1,"['drivers', 'pilots', 'butchers']",['oac'],9272,"[{'state': ['oac'], 'rt': 8641}]",0.7142857142857143
EGXTCKVNEF,51,syllogistic,multiple-choice,No;waiters;managers/Some;brokers;waiters,All;managers;brokers|All;brokers;managers|Some;managers;brokers|Some;brokers;managers|No;managers;brokers|No;brokers;managers|Some not;managers;brokers|Some not;brokers;managers|NVC,Some not;brokers;managers,False,True,EI2,"['managers', 'waiters', 'brokers']",['oca'],10440,"[{'state': ['oca'], 'rt': 9771}]",0.7142857142857143
EGXTCKVNEF,52,syllogistic,multiple-choice,No;therapists;climbers/Some not;skaters;climbers,All;therapists;skaters|All;skaters;therapists|Some;therapists;skaters|Some;skaters;therapists|No;therapists;skaters|No;skaters;therapists|Some not;therapists;skaters|Some not;skaters;therapists|NVC,NVC,False,True,EO3,"['therapists', 'climbers', 'skaters']",['nvc'],4298,"[{'state': ['nvc'], 'rt': 3526}]",0.7142857142857143
EGXTCKVNEF,53,syllogistic,multiple-choice,Some;nurses;cooks/Some not;painters;cooks,All;nurses;painters|All;painters;nurses|Some;nurses;painters|Some;painters;nurses|No;nurses;painters|No;painters;nurses|Some not;nurses;painters|Some not;painters;nurses|NVC,Some not;painters;nurses,False,True,IO3,"['nurses', 'cooks', 'painters']",['oca'],6034,"[{'state': ['oca'], 'rt': 5350}]",0.7142857142857143
EGXTCKVNEF,54,syllogistic,multiple-choice,Some;poets;waiters/Some;cashiers;waiters,All;poets;cashiers|All;cashiers;poets|Some;poets;cashiers|Some;cashiers;poets|No;poets;cashiers|No;cashiers;poets|Some not;poets;cashiers|Some not;cashiers;poets|NVC,Some not;poets;cashiers|Some not;cashiers;poets,False,True,II3,"['poets', 'waiters', 'cashiers']","['oac', 'oca']",8910,"[{'state': ['nvc'], 'rt': 6648}, {'state': ['oca'], 'rt': 7737}, {'state': ['oac', 'oca'], 'rt': 8199}]",0.7142857142857143
EGXTCKVNEF,55,syllogistic,multiple-choice,All;planners;doctors/No;planners;typists,All;doctors;typists|All;typists;doctors|Some;doctors;typists|Some;typists;doctors|No;doctors;typists|No;typists;doctors|Some not;doctors;typists|Some not;typists;doctors|NVC,NVC,False,True,AE4,"['doctors', 'planners', 'typists']",['nvc'],23542,"[{'state': ['nvc'], 'rt': 23003}]",0.7142857142857143
EGXTCKVNEF,56,syllogistic,multiple-choice,Some;teachers;golfers/Some not;golfers;bankers,All;teachers;bankers|All;bankers;teachers|Some;teachers;bankers|Some;bankers;teachers|No;teachers;bankers|No;bankers;teachers|Some not;teachers;bankers|Some not;bankers;teachers|NVC,Some not;teachers;bankers|Some not;bankers;teachers,False,True,IO1,"['teachers', 'golfers', 'bankers']","['oac', 'oca']",5489,"[{'state': ['oca'], 'rt': 3862}, {'state': ['oac', 'oca'], 'rt': 4248}]",0.7142857142857143
EGXTCKVNEF,57,syllogistic,multiple-choice,Some not;cooks;mayors/All;cooks;swimmers,All;mayors;swimmers|All;swimmers;mayors|Some;mayors;swimmers|Some;swimmers;mayors|No;mayors;swimmers|No;swimmers;mayors|Some not;mayors;swimmers|Some not;swimmers;mayors|NVC,Some not;mayors;swimmers,False,True,OA4,"['mayors', 'cooks', 'swimmers']",['oac'],7882,"[{'state': ['oac'], 'rt': 7296}]",0.7142857142857143
EGXTCKVNEF,58,syllogistic,multiple-choice,Some not;counselors;riders/Some not;counselors;joggers,All;riders;joggers|All;joggers;riders|Some;riders;joggers|Some;joggers;riders|No;riders;joggers|No;joggers;riders|Some not;riders;joggers|Some not;joggers;riders|NVC,NVC,False,True,OO4,"['riders', 'counselors', 'joggers']",['nvc'],7923,"[{'state': ['nvc'], 'rt': 7320}]",0.7142857142857143
EGXTCKVNEF,59,syllogistic,multiple-choice,All;boxers;actuaries/Some;actuaries;opticians,All;boxers;opticians|All;opticians;boxers|Some;boxers;opticians|Some;opticians;boxers|No;boxers;opticians|No;opticians;boxers|Some not;boxers;opticians|Some not;opticians;boxers|NVC,Some;boxers;opticians|Some;opticians;boxers,False,True,AI1,"['boxers', 'actuaries', 'opticians']","['iac', 'ica']",15473,"[{'state': ['oac'], 'rt': 7516}, {'state': [], 'rt': 8516}, {'state': ['ica'], 'rt': 9634}, {'state': ['iac', 'ica'], 'rt': 10986}, {'state': ['iac'], 'rt': 11436}, {'state': ['iac', 'ica'], 'rt': 14746}]",0.7142857142857143
EGXTCKVNEF,60,syllogistic,multiple-choice,No;actors;nurses/Some not;actors;drillers,All;nurses;drillers|All;drillers;nurses|Some;nurses;drillers|Some;drillers;nurses|No;nurses;drillers|No;drillers;nurses|Some not;nurses;drillers|Some not;drillers;nurses|NVC,Some not;drillers;nurses,False,True,EO4,"['nurses', 'actors', 'drillers']",['oca'],7165,"[{'state': ['oca'], 'rt': 6514}]",0.7142857142857143
EGXTCKVNEF,61,syllogistic,multiple-choice,Some;engineers;campers/Some;fencers;engineers,All;campers;fencers|All;fencers;campers|Some;campers;fencers|Some;fencers;campers|No;campers;fencers|No;fencers;campers|Some not;campers;fencers|Some not;fencers;campers|NVC,Some;campers;fencers|Some;fencers;campers,False,True,II2,"['campers', 'engineers', 'fencers']","['iac', 'ica']",12972,"[{'state': ['oca'], 'rt': 9880}, {'state': [], 'rt': 10750}, {'state': ['ica'], 'rt': 11754}, {'state': ['iac', 'ica'], 'rt': 12359}]",0.7142857142857143
EGXTCKVNEF,62,syllogistic,multiple-choice,All;scientists;golfers/No;golfers;workers,All;scientists;workers|All;workers;scientists|Some;scientists;workers|Some;workers;scientists|No;scientists;workers|No;workers;scientists|Some not;scientists;workers|Some not;workers;scientists|NVC,No;scientists;workers,False,True,AE1,"['scientists', 'golfers', 'workers']",['eac'],7808,"[{'state': ['eac'], 'rt': 6720}]",0.7142857142857143
EGXTCKVNEF,63,syllogistic,multiple-choice,Some not;chefs;trainers/All;bankers;chefs,All;trainers;bankers|All;bankers;trainers|Some;trainers;bankers|Some;bankers;trainers|No;trainers;bankers|No;bankers;trainers|Some not;trainers;bankers|Some not;bankers;trainers|NVC,Some not;bankers;trainers,False,True,OA2,"['trainers', 'chefs', 'bankers']",['oca'],13234,"[{'state': ['iac'], 'rt': 10536}, {'state': [], 'rt': 11178}, {'state': ['oca'], 'rt': 12497}]",0.7142857142857143
EGXTCKVNEF,64,syllogistic,multiple-choice,All;editors;soldiers/Some;editors;florists,All;soldiers;florists|All;florists;soldiers|Some;soldiers;florists|Some;florists;soldiers|No;soldiers;florists|No;florists;soldiers|Some not;soldiers;florists|Some not;florists;soldiers|NVC,Some;soldiers;florists,False,True,AI4,"['soldiers', 'editors', 'florists']",['iac'],9546,"[{'state': ['iac'], 'rt': 8689}]",0.7142857142857143
EGXTCKVNEF,65,syllogistic,multiple-choice,All;actors;dentists/All;buyers;dentists,All;actors;buyers|All;buyers;actors|Some;actors;buyers|Some;buyers;actors|No;actors;buyers|No;buyers;actors|Some not;actors;buyers|Some not;buyers;actors|NVC,NVC,False,True,AA3,"['actors', 'dentists', 'buyers']",['nvc'],8253,"[{'state': ['nvc'], 'rt': 7682}]",0.7142857142857143
ENGYSBHXCT,1,syllogistic,multiple-choice,No;potters;chemists/All;sailors;potters,All;chemists;sailors|All;sailors;chemists|Some;chemists;sailors|Some;sailors;chemists|No;chemists;sailors|No;sailors;chemists|Some not;chemists;sailors|Some not;sailors;chemists|NVC,No;sailors;chemists|Some not;chemists;sailors,False,False,EA2,"['chemists', 'potters', 'sailors']","['eca', 'oac']",111613,"[{'state': ['eca'], 'rt': 59457}, {'state': ['eca', 'oac'], 'rt': 95873}, {'state': ['iac', 'eca', 'oac'], 'rt': 96384}, {'state': ['eca', 'oac'], 'rt': 101232}]",0.7142857142857143
ENGYSBHXCT,2,syllogistic,multiple-choice,Some;climbers;secretaries/Some;climbers;fencers,All;secretaries;fencers|All;fencers;secretaries|Some;secretaries;fencers|Some;fencers;secretaries|No;secretaries;fencers|No;fencers;secretaries|Some not;secretaries;fencers|Some not;fencers;secretaries|NVC,Some not;secretaries;fencers|Some not;fencers;secretaries,False,False,II4,"['secretaries', 'climbers', 'fencers']","['oac', 'oca']",35719,"[{'state': ['oac'], 'rt': 34211}, {'state': ['oac', 'oca'], 'rt': 34931}]",0.7142857142857143
ENGYSBHXCT,3,syllogistic,multiple-choice,No;doctors;tellers/No;climbers;tellers,All;doctors;climbers|All;climbers;doctors|Some;doctors;climbers|Some;climbers;doctors|No;doctors;climbers|No;climbers;doctors|Some not;doctors;climbers|Some not;climbers;doctors|NVC,No;doctors;climbers|Some not;doctors;climbers|Some not;climbers;doctors,False,False,EE3,"['doctors', 'tellers', 'climbers']","['eac', 'oac', 'oca']",152637,"[{'state': ['iac'], 'rt': 54391}, {'state': ['iac', 'ica'], 'rt': 60330}, {'state': ['iac', 'ica', 'oca'], 'rt': 145009}, {'state': ['iac', 'oca'], 'rt': 146249}, {'state': ['oca'], 'rt': 146884}, {'state': ['oac', 'oca'], 'rt': 149829}, {'state': ['eac', 'oac', 'oca'], 'rt': 151529}]",0.7142857142857143
ENGYSBHXCT,4,syllogistic,multiple-choice,Some;waiters;poets/Some not;waiters;cashiers,All;poets;cashiers|All;cashiers;poets|Some;poets;cashiers|Some;cashiers;poets|No;poets;cashiers|No;cashiers;poets|Some not;poets;cashiers|Some not;cashiers;poets|NVC,Some;poets;cashiers|Some not;cashiers;poets,False,False,IO4,"['poets', 'waiters', 'cashiers']","['iac', 'oca']",81277,"[{'state': ['iac'], 'rt': 29314}, {'state': ['iac', 'oca'], 'rt': 35519}]",0.7142857142857143
ENGYSBHXCT,5,syllogistic,multiple-choice,Some not;pilots;drivers/Some;pilots;butchers,All;drivers;butchers|All;butchers;drivers|Some;drivers;butchers|Some;butchers;drivers|No;drivers;butchers|No;butchers;drivers|Some not;drivers;butchers|Some not;butchers;drivers|NVC,Some not;drivers;butchers|Some not;butchers;drivers,False,False,OI4,"['drivers', 'pilots', 'butchers']","['oac', 'oca']",87561,"[{'state': ['oca'], 'rt': 65798}, {'state': ['oac', 'oca'], 'rt': 79684}]",0.7142857142857143
ENGYSBHXCT,6,syllogistic,multiple-choice,No;auditors;cleaners/Some not;painters;cleaners,All;auditors;painters|All;painters;auditors|Some;auditors;painters|Some;painters;auditors|No;auditors;painters|No;painters;auditors|Some not;auditors;painters|Some not;painters;auditors|NVC,No;painters;auditors,False,False,EO3,"['auditors', 'cleaners', 'painters']",['eca'],158839,"[{'state': ['eac'], 'rt': 39530}, {'state': ['eac', 'eca'], 'rt': 45607}, {'state': ['eca'], 'rt': 124589}]",0.7142857142857143
ENGYSBHXCT,7,syllogistic,multiple-choice,Some not;trainers;chefs/Some not;bankers;chefs,All;trainers;bankers|All;bankers;trainers|Some;trainers;bankers|Some;bankers;trainers|No;trainers;bankers|No;bankers;trainers|Some not;trainers;bankers|Some not;bankers;trainers|NVC,Some not;trainers;bankers|Some not;bankers;trainers,False,False,OO3,"['trainers', 'chefs', 'bankers']","['oac', 'oca']",63219,"[{'state': ['oac'], 'rt': 58954}, {'state': ['oac', 'oca'], 'rt': 61503}]",0.7142857142857143
ENGYSBHXCT,8,syllogistic,multiple-choice,All;agents;poets/No;skaters;agents,All;poets;skaters|All;skaters;poets|Some;poets;skaters|Some;skaters;poets|No;poets;skaters|No;skaters;poets|Some not;poets;skaters|Some not;skaters;poets|NVC,No;skaters;poets|Some not;skaters;poets,False,False,AE2,"['poets', 'agents', 'skaters']","['eca', 'oca']",26929,"[{'state': ['eca'], 'rt': 22678}, {'state': ['eca', 'oca'], 'rt': 25803}]",0.7142857142857143
ENGYSBHXCT,9,syllogistic,multiple-choice,Some;packers;tutors/Some not;butchers;tutors,All;packers;butchers|All;butchers;packers|Some;packers;butchers|Some;butchers;packers|No;packers;butchers|No;butchers;packers|Some not;packers;butchers|Some not;butchers;packers|NVC,Some not;packers;butchers|Some not;butchers;packers,False,False,IO3,"['packers', 'tutors', 'butchers']","['oac', 'oca']",38527,"[{'state': ['oac'], 'rt': 34487}, {'state': ['oac', 'oca'], 'rt': 37516}]",0.7142857142857143
ENGYSBHXCT,10,syllogistic,multiple-choice,No;teachers;painters/All;plumbers;painters,All;teachers;plumbers|All;plumbers;teachers|Some;teachers;plumbers|Some;plumbers;teachers|No;teachers;plumbers|No;plumbers;teachers|Some not;teachers;plumbers|Some not;plumbers;teachers|NVC,Some not;teachers;plumbers|Some not;plumbers;teachers,False,False,EA3,"['teachers', 'painters', 'plumbers']","['oac', 'oca']",33432,"[{'state': ['oac'], 'rt': 29518}, {'state': ['oac', 'oca'], 'rt': 32052}]",0.7142857142857143
ENGYSBHXCT,11,syllogistic,multiple-choice,Some not;cooks;mayors/All;swimmers;cooks,All;mayors;swimmers|All;swimmers;mayors|Some;mayors;swimmers|Some;swimmers;mayors|No;mayors;swimmers|No;swimmers;mayors|Some not;mayors;swimmers|Some not;swimmers;mayors|NVC,Some not;mayors;swimmers|Some not;swimmers;mayors,False,False,OA2,"['mayors', 'cooks', 'swimmers']","['oac', 'oca']",31363,"[{'state': ['oac'], 'rt': 27989}, {'state': ['oac', 'oca'], 'rt': 30137}]",0.7142857142857143
ENGYSBHXCT,12,syllogistic,multiple-choice,No;tellers;carpenters/Some not;tellers;artists,All;carpenters;artists|All;artists;carpenters|Some;carpenters;artists|Some;artists;carpenters|No;carpenters;artists|No;artists;carpenters|Some not;carpenters;artists|Some not;artists;carpenters|NVC,No;carpenters;artists|No;artists;carpenters|Some not;carpenters;artists|Some not;artists;carpenters,False,False,EO4,"['carpenters', 'tellers', 'artists']","['eac', 'eca', 'oac', 'oca']",43352,"[{'state': ['eac'], 'rt': 29025}, {'state': ['eac', 'oac'], 'rt': 33375}, {'state': ['eac', 'eca', 'oac'], 'rt': 35175}, {'state': ['eac', 'eca', 'oac', 'oca'], 'rt': 38446}]",0.7142857142857143
ENGYSBHXCT,13,syllogistic,multiple-choice,No;linguists;students/Some;climbers;linguists,All;students;climbers|All;climbers;students|Some;students;climbers|Some;climbers;students|No;students;climbers|No;climbers;students|Some not;students;climbers|Some not;climbers;students|NVC,No;climbers;students|Some not;climbers;students,False,False,EI2,"['students', 'linguists', 'climbers']","['eca', 'oca']",151909,"[{'state': ['iac'], 'rt': 35032}, {'state': ['iac', 'eca'], 'rt': 66174}, {'state': ['iac'], 'rt': 67919}, {'state': ['iac', 'oac'], 'rt': 69544}, {'state': ['iac', 'oac', 'oca'], 'rt': 89012}, {'state': ['iac', 'oca'], 'rt': 89622}, {'state': ['oca'], 'rt': 90255}, {'state': ['eca', 'oca'], 'rt': 92870}, {'state': ['eca'], 'rt': 93844}, {'state': ['eca', 'oca'], 'rt': 98635}]",0.7142857142857143
ENGYSBHXCT,14,syllogistic,multiple-choice,All;writers;drivers/No;writers;hikers,All;drivers;hikers|All;hikers;drivers|Some;drivers;hikers|Some;hikers;drivers|No;drivers;hikers|No;hikers;drivers|Some not;drivers;hikers|Some not;hikers;drivers|NVC,No;hikers;drivers|Some not;hikers;drivers,False,False,AE4,"['drivers', 'writers', 'hikers']","['eca', 'oca']",33804,"[{'state': ['eca'], 'rt': 30692}, {'state': ['eca', 'oca'], 'rt': 32763}]",0.7142857142857143
ENGYSBHXCT,15,syllogistic,multiple-choice,No;tailors;tutors/Some;brewers;tutors,All;tailors;brewers|All;brewers;tailors|Some;tailors;brewers|Some;brewers;tailors|No;tailors;brewers|No;brewers;tailors|Some not;tailors;brewers|Some not;brewers;tailors|NVC,Some not;tailors;brewers|Some not;brewers;tailors,False,False,EI3,"['tailors', 'tutors', 'brewers']","['oac', 'oca']",24833,"[{'state': ['oac'], 'rt': 21694}, {'state': ['oac', 'oca'], 'rt': 24149}]",0.7142857142857143
ENGYSBHXCT,16,syllogistic,multiple-choice,Some;soldiers;assistants/No;barbers;assistants,All;soldiers;barbers|All;barbers;soldiers|Some;soldiers;barbers|Some;barbers;soldiers|No;soldiers;barbers|No;barbers;soldiers|Some not;soldiers;barbers|Some not;barbers;soldiers|NVC,No;barbers;soldiers|Some not;barbers;soldiers,False,False,IE3,"['soldiers', 'assistants', 'barbers']","['eca', 'oca']",26961,"[{'state': ['eca'], 'rt': 21634}, {'state': ['eca', 'oca'], 'rt': 25661}]",0.7142857142857143
